Name,ST,url,MLST_Profile,ST2,url2,MLST_Profile2
ERR6004824,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004827,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004828,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004829,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004830,48ee63add6519c1297690a4c35674b63c8cee891,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6..13.3.50,c9775f2dfc03df1983fcd5420e330dcd61d6efc5,http://bigsdb.web.pasteur.fr/ecoli/,113..4.e2a3bf43003797b0459830abc83c066830a58eef....131
ERR6004831,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004834,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004835,57b41fdfcbc27bc84afc63932c5ee3551262f16c,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.158.6.11.13.d335b91317ff16c907203f21de2ee70a405724e9.50,626d5c7887e8b2b65a56894f35fa79fbbcf3a1ab,http://bigsdb.web.pasteur.fr/ecoli/,113.9ea4d0c0cfb0adffd01667c2952b13e509164fc9.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004837,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004838,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004839,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004840,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004841,630,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.6.95.7,6264e6fa5636af29f47b0b058ffef8fba3046f13,http://bigsdb.web.pasteur.fr/ecoli/,59a0eb8034192ee37f18e30a1dc7edee4dba79f0.ba322551e28e078684acb46ea9b23756dedc611e.4.25..40c4d2fb8ff39430f729cbbe33c274e4857f0987.64dce9cbf42757dce30d78d2ad0aed0d220b6d35.c4f1cf58133ed41ff44bf3baa5600dbf68527b8a
ERR6004843,630,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.6.95.7,42cfbb9b49ef468ee3f5308c999aa638b820ecd9,http://bigsdb.web.pasteur.fr/ecoli/,59a0eb8034192ee37f18e30a1dc7edee4dba79f0.a7a7d7984911d0748b440c8cdf5d3891ad7ffbdb.4.25..40c4d2fb8ff39430f729cbbe33c274e4857f0987.64dce9cbf42757dce30d78d2ad0aed0d220b6d35.c4f1cf58133ed41ff44bf3baa5600dbf68527b8a
ERR6004846,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004849,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004850,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,805e69ef69563c6af91d5e190a7d5f0828f0e8b0,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a94b5073fbd9b6d9d7c4f1030e69f989725478a8.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004854,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004855,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004857,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004859,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004862,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004863,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004864,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004865,630,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.6.95.7,42cfbb9b49ef468ee3f5308c999aa638b820ecd9,http://bigsdb.web.pasteur.fr/ecoli/,59a0eb8034192ee37f18e30a1dc7edee4dba79f0.a7a7d7984911d0748b440c8cdf5d3891ad7ffbdb.4.25..40c4d2fb8ff39430f729cbbe33c274e4857f0987.64dce9cbf42757dce30d78d2ad0aed0d220b6d35.c4f1cf58133ed41ff44bf3baa5600dbf68527b8a
ERR6004866,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004867,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004868,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004869,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004870,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004871,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004873,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004874,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,eeaf1331e40649ee9489c7c3b3ff0b097328829f,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..d9c530a4f8d7c620856f2e7d8344c984ee3251df.141.131
ERR6004875,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004876,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004877,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004878,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004879,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004881,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004882,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004886,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004887,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004888,48ee63add6519c1297690a4c35674b63c8cee891,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6..13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004889,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,36837a300e0d14057c74660512bbfe9387e66123,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..cbe2b839388f0af86e3f5dfcd31f43677bc22770.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004890,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004891,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004892,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004893,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004894,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004898,5400,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.60,a25b319b1e417aed4df5fbf7e2bc01003f045d96,http://bigsdb.web.pasteur.fr/ecoli/,113.7d62e9cde34240393f7d44e2de82c7a792fb6e2c.4.e01731338704c89ddc1669f1460a40e6c6f5a51e..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004899,48ee63add6519c1297690a4c35674b63c8cee891,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6..13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004900,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004901,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004902,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004903,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,55798f13703d76b6709fb50b12fac84a64d094e9,http://bigsdb.web.pasteur.fr/ecoli/,113..136.139..146.141.131
ERR6004906,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004907,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004908,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004909,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004910,5400,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.60,9408903b3e4074f7e53bc676d81d3d6aaf146c70,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.e01731338704c89ddc1669f1460a40e6c6f5a51e..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004911,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,f1cf180c4fff086a669844cadee2d76d69884a67,http://bigsdb.web.pasteur.fr/ecoli/,113..4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004912,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004913,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,6ab7d299c470c3e63c3a6320228f6310e1babbdc,http://bigsdb.web.pasteur.fr/ecoli/,113.220.cace82876353c5efac51ab3e6ef56498f2643d90.139..146.141.131
ERR6004915,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004916,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004918,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004919,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004920,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004921,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004922,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004923,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,f1cf180c4fff086a669844cadee2d76d69884a67,http://bigsdb.web.pasteur.fr/ecoli/,113..4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004924,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004925,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004926,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004927,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004929,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,f1cf180c4fff086a669844cadee2d76d69884a67,http://bigsdb.web.pasteur.fr/ecoli/,113..4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004930,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004932,5288,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.355,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004933,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,b6323e3d17690c10c2c6ebb2601c65d81afcd066,http://bigsdb.web.pasteur.fr/ecoli/,113.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.748169611f247fc66fa8e4bf24fc587964c2f35a
ERR6004934,5288,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.355,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004935,5288,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.355,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004936,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,3e64bef2369e502b3a2cc2d6996a8e6546df7687,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.e2a3bf43003797b0459830abc83c066830a58eef..146.141.131
ERR6004937,5288,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.355,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004939,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,ab962420b189fdc05cd0043b8caadf3edeae39d5,http://bigsdb.web.pasteur.fr/ecoli/,113.220.4.139..146.141.131
ERR6004941,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004942,1025,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.174.13.3.50,9e262da189131a558f880d051c88d45de2cbd50a,http://bigsdb.web.pasteur.fr/ecoli/,178f9e113b309793c3eb90b991df763409a4198e.a900600c0b2175153cb99fbc2d394858e11bbe8e.4.25..146.743d71d00b1edbc0167aabef571e9530b51afb95.c161b8e0dd10b24e04e2d1ecd124e66634afb645
ERR6004943,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004944,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004945,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004946,630,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.6.95.7,42cfbb9b49ef468ee3f5308c999aa638b820ecd9,http://bigsdb.web.pasteur.fr/ecoli/,59a0eb8034192ee37f18e30a1dc7edee4dba79f0.a7a7d7984911d0748b440c8cdf5d3891ad7ffbdb.4.25..40c4d2fb8ff39430f729cbbe33c274e4857f0987.64dce9cbf42757dce30d78d2ad0aed0d220b6d35.c4f1cf58133ed41ff44bf3baa5600dbf68527b8a
ERR6004947,630,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.6.95.7,42cfbb9b49ef468ee3f5308c999aa638b820ecd9,http://bigsdb.web.pasteur.fr/ecoli/,59a0eb8034192ee37f18e30a1dc7edee4dba79f0.a7a7d7984911d0748b440c8cdf5d3891ad7ffbdb.4.25..40c4d2fb8ff39430f729cbbe33c274e4857f0987.64dce9cbf42757dce30d78d2ad0aed0d220b6d35.c4f1cf58133ed41ff44bf3baa5600dbf68527b8a
ERR6004949,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004950,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
ERR6004951,245,http://mlst.warwick.ac.uk/mlst/dbs/Ecoli,6.61.6.11.13.3.50,31b053a7356af2e9bb3921310169b3c13ab13e1c,http://bigsdb.web.pasteur.fr/ecoli/,113.220.136.139..146.141.131
