Name,ST,url,MLST_Profile,Serotype
ERR2204221,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2204225,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205702,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205703,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205704,36,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,18.14.12.9.5.18.21,Typhimurium
ERR2205705,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205706,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205707,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205708,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205709,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205710,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205711,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205712,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205713,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2205714,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205715,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205716,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205717,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205718,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205720,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205721,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205722,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205723,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205724,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205725,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205726,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205727,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205728,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205729,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205730,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205731,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205732,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205733,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205734,323,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,120.7.12.9.5.9.2,Typhimurium
ERR2205735,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205736,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2205737,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205738,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205739,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205740,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2205741,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2205742,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208322,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208323,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208324,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208325,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208326,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208327,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208328,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208329,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208330,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208331,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208332,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208333,94d37f2f0b2c57efe9665118cc76c92258ca77e1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.d8091442bfad11fb337ed9d24234d8993633d418.12.9.5.9.2,Typhimurium
ERR2208334,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208335,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208336,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208337,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208338,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208339,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208340,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208341,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208342,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208343,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208344,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208345,323,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,120.7.12.9.5.9.2,Typhimurium
ERR2208346,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208347,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208348,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208349,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208350,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208351,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208352,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208353,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208354,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208355,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208356,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208357,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208358,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208359,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208360,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208361,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208362,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208363,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208364,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208365,36,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,18.14.12.9.5.18.21,Typhimurium
ERR2208366,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208367,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208368,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208369,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208687,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208689,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208690,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208691,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208692,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208693,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208694,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208695,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208696,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208697,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208699,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208700,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208701,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208702,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208703,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208704,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208705,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208706,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208707,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208708,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208709,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208710,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208711,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208712,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208713,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208714,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208715,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208716,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208717,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208718,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208719,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208720,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208721,313,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.112.9.2,Typhimurium
ERR2208722,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208723,313,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.112.9.2,Typhimurium
ERR2208724,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208725,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208726,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208727,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208728,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208729,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208730,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208732,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208733,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208734,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208735,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208736,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208737,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208738,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208739,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208740,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208741,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208742,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208743,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208744,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208745,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208746,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208747,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208748,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208749,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208751,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208752,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208753,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208754,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208755,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208756,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208758,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208759,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208760,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208761,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208762,568,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,183.7.12.9.5.9.2,Typhimurium
ERR2208763,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208764,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208765,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208766,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208767,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208768,66ece97638024178884fa91e9baf81af48806a9e,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,.7.12.9.5.55.2,Typhimurium
ERR2208769,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208770,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208771,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208773,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208774,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208775,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208776,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208777,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208778,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208779,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208780,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208781,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208782,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208783,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208784,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208785,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208786,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208787,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208788,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208789,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208790,128,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.55.2,Typhimurium
ERR2208791,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208792,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,Typhimurium
ERR2208793,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208794,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208795,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208796,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208798,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208799,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208800,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208801,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208802,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208803,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208804,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208805,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208806,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208807,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208809,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208810,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208811,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208812,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208813,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208814,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208815,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208816,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208817,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208818,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208819,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208820,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208821,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208822,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208823,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208824,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208825,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
ERR2208826,34,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.19.12.9.5.9.2,I 1_4_[5]_12:i:-
ERR2208827,19,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,10.7.12.9.5.9.2,Typhimurium
