accession_id,FLUOROQUINOLONE
SRR12628468,none
SRR12686258,none
SRR8526750,none
SRR9901726,none
SRR11396138,none
SRR2920299,none
SRR12389152,gyrA_T86I
SRR12781910,none
SRR10506416,gyrA_T86I
SRR6495268,none
SRR5862689,none
SRR18143487,none
SRR16264620,none
SRR12672154,none
SRR8280862,none
SRR5423620,gyrA_T86I
SRR9289445,none
SRR6212399,gyrA_T86I
SRR7358399,none
SRR11991475,none
SRR9080627,none
SRR8375517,gyrA_T86I
SRR9989306,gyrA_T86I
SRR7908208,none
SRR8099132,gyrA_T86I
SRR13455301,gyrA_T86I
SRR5047606,none
SRR15929070,gyrA_T86I
SRR17338290,none
SRR10056836,none
SRR8252746,gyrA_T86I
SRR15404142,none
ERR1163460,none
SRR5241748,gyrA_T86I
SRR18298505,gyrA_T86I
SRR5344911,none
ERR4879900,gyrA_T86I
SRR11869043,none
SRR12698401,none
SRR15323695,gyrA_T86I
SRR9096078,none
SRR6160571,none
ERR1163867,none
SRR10286987,none
SRR8314853,none
SRR3091846,gyrA_T86I
SRR5685215,gyrA_T86I
SRR9655635,none
SRR4048189,none
SRR8989614,none
SRR10222531,gyrA_T86I
SRR13719194,none
SRR11452576,none
SRR7084885,none
SRR3196140,gyrA_T86I
SRR8434453,gyrA_T86I
SRR11728361,gyrA_T86I
SRR10018289,none
SRR17656273,none
SRR15815276,none
SRR5209925,none
SRR6451406,gyrA_T86I
SRR11252406,none
SRR3138531,gyrA_T86I
SRR10435136,gyrA_T86I
SRR12823443,none
SRR7903336,none
SRR17338275,none
SRR6313944,none
SRR8910232,gyrA_T86I
SRR8381556,gyrA_T86I
SRR12282294,none
SRR13271423,none
SRR7829361,gyrA_T86I
SRR9655699,none
SRR7497026,none
SRR7125787,none
SRR12424620,gyrA_T86I
SRR7946214,gyrA_T86I
SRR6398711,none
SRR16089331,gyrA_T86I
SRR5877164,none
SRR7635092,none
SRR6108545,none
SRR2423602,none
SRR9602801,none
SRR10006837,gyrA_T86I
SRR6108070,none
SRR13350161,none
SRR8887331,none
SRR9900561,none
SRR7697889,none
ERR4223808,none
SRR5005369,none
SRR9623104,gyrA_T86I
SRR10018999,none
ERR4224006,none
SRR9961316,gyrA_T86I
SRR9821800,gyrA_T86I
SRR5423642,gyrA_T86I
SRR10039265,none
SRR10537718,none
SRR5414606,gyrA_T86I
SRR9943048,gyrA_T86I
SRR13090341,none
SRR10435130,none
SRR15972683,gyrA_T86I
SRR16263615,gyrA_T86I
SRR10001397,none
SRR10691760,none
SRR13045478,none
SRR5883442,none
ERR1163480,none
SRR8787370,none
SRR11600427,none
SRR10049903,none
SRR9620215,gyrA_T86I
SRR16466337,none
SRR3321706,none
SRR4252353,gyrA_T86I
SRR5336562,none
SRR8995917,none
SRR9974740,none
SRR9668790,none
SRR9900026,none
SRR6930651,none
SRR10312478,none
SRR7696900,gyrA_T86I
SRR11497877,gyrA_T86I
SRR12594938,none
SRR17218374,none
SRR16954372,none
SRR8434457,none
SRR10758599,none
SRR6261987,none
SRR13277876,gyrA_T86I
SRR9974667,none
SRR5262376,none
ERR2189989,none
SRR17925404,none
SRR6108505,none
SRR13245196,none
SRR6740135,gyrA_T86I
SRR12201135,gyrA_T86I
SRR10957010,none
SRR8606609,gyrA_T86I
SRR14228657,gyrA_T86I
SRR12852030,gyrA_T86I
SRR5582444,none
SRR9903128,gyrA_T86I
SRR9947581,gyrA_T86I
SRR12624338,none
SRR13558770,none
SRR18337844,none
SRR10968296,none
SRR8133959,gyrA_T86I
SRR7219565,none
SRR12769631,gyrA_T86I
SRR10257458,gyrA_T86I
SRR17696010,none
SRR7503351,gyrA_T86I
SRR11521868,none
SRR12851999,none
SRR6108411,gyrA_T86I
SRR9895446,gyrA_T86I
SRR10233285,none
SRR11015459,gyrA_T86I
SRR7009041,gyrA_T86I
SRR13019238,none
SRR17657450,gyrA_T86I
SRR9417529,gyrA_T86I
SRR13866812,none
SRR1957307,gyrA_T86I
SRR8595530,gyrA_T86I
SRR5045342,gyrA_T86I
SRR16632232,none
SRR11521880,none
SRR12112719,none
SRR5241744,none
SRR6449769,none
SRR5039805,none
SRR3583299,none
SRR8110740,none
SRR7503745,none
SRR8302117,none
SRR3774367,none
SRR6950101,none
SRR6449704,none
SRR14618273,gyrA_T86I
SRR10968303,none
SRR12625768,none
SRR17786851,gyrA_T86I
SRR7439645,none
SRR14326166,none
SRR5760705,none
SRR18165210,gyrA_T86I
SRR5152208,none
ERR1163463,none
SRR6385511,none
SRR8543239,gyrA_T86I
SRR10603413,none
SRR9655700,none
SRR9895573,none
SRR6696851,gyrA_T86I
SRR15815258,none
SRR5440704,none
SRR5712071,none
SRR12515361,none
SRR10674382,none
SRR10197498,none
SRR4301138,none
SRR10435232,none
SRR7767560,none
SRR16176833,none
SRR11153199,none
SRR6930195,none
ERR1163518,none
SRR9678826,gyrA_T86I
SRR5582437,gyrA_T86I
SRR4432581,none
SRR8782882,gyrA_T86I
SRR5278287,none
SRR6973050,none
ERR1163548,none
SRR12852068,none
SRR10071336,none
SRR13049350,gyrA_T86I
SRR17218354,none
SRR10815620,none
SRR11833265,gyrA_T86I
SRR6313978,none
SRR6261989,none
SRR5241741,gyrA_T86I
SRR17085199,none
SRR10419325,gyrA_T86I
SRR10287004,gyrA_T86I
SRR6844259,gyrA_T86I
SRR11521691,none
SRR10993650,none
SRR6757207,none
SRR17241406,none
SRR18297018,gyrA_T86I
SRR8252748,none
SRR16378467,none
SRR6260847,none
ERR2190029,none
SRR8469407,gyrA_T86I
SRR10228559,gyrA_T86I
SRR15914072,none
SRR9945090,gyrA_T86I
SRR13297422,gyrA_T86I
SRR17884236,gyrA_T86I
SRR10311848,gyrA_T86I
SRR9993621,none
SRR6108404,none
SRR3954068,none
SRR9732281,none
SRR7591047,none
SRR10186969,none
SRR10311839,gyrA_T86I
ERR1163534,none
SRR13005070,none
SRR9694977,none
SRR7132678,gyrA_T86I
ERR4224701,none
SRR5091857,none
ERR1163653,none
SRR6380455,none
SRR5080896,none
SRR16467592,none
SRR10435689,gyrA_T86I
SRR8832594,none
SRR13691310,none
SRR13088612,gyrA_T86I
SRR7014288,none
SRR10233204,none
SRR12686261,none
SRR13080539,none
SRR16466334,none
SRR18231432,none
SRR8754431,none
ERR4879216,gyrA_T86I
SRR10218559,gyrA_T86I
SRR12827376,none
SRR6837686,none
SRR2962460,gyrA_T86I
SRR9992609,none
SRR8860943,none
SRR17019683,none
SRR13921924,none
SRR4301253,gyrA_T86I
SRR17988508,gyrA_T86I
SRR12070262,gyrA_T86I
SRR10356109,none
SRR5838542,gyrA_T86I
SRR9877393,gyrA_T86I
SRR10097035,none
SRR6261907,none
SRR12625741,gyrA_T86I
SRR9095952,none
SRR11262329,none
SRR6410243,gyrA_T86I
SRR12472135,none
SRR11629918,none
SRR3953101,none
SRR7358393,none
SRR14883339,none
SRR6010144,none
SRR11966579,none
SRR9895526,gyrA_T86I
SRR10097034,gyrA_T86I
SRR16256409,gyrA_T86I
SRR10447233,none
SRR5448245,none
SRR3575111,none
SRR9417511,none
SRR10537590,gyrA_T86I
SRR13068368,gyrA_T86I
SRR10831347,none
SRR12798037,none
SRR9284714,none
SRR12362443,gyrA_T86I
SRR3171607,gyrA_T86I
SRR6261910,none
SRR10010869,none
SRR10018303,gyrA_T86I
SRR3475785,none
SRR6451489,gyrA_T86I
SRR5646895,gyrA_T86I
SRR11879337,none
SRR12267330,gyrA_T86I
SRR9648149,gyrA_T86I
SRR10898007,none
SRR13244853,none
SRR9165297,none
SRR5137108,gyrA_T86I
SRR6356201,none
SRR17534353,none
SRR10503763,none
SRR7665246,none
SRR10174298,none
ERR4879545,none
SRR13228928,gyrA_T86I
SRR5712103,none
SRR16964806,gyrA_T86I
SRR11805722,none
SRR17786857,gyrA_T86I
SRR12852025,none
SRR9602718,none
SRR10612148,none
SRR5865315,gyrA_T86I
SRR10574675,none
SRR11969190,none
SRR8064986,gyrA_T86I
SRR12686252,gyrA_T86I
SRR12804398,none
SRR5883449,none
SRR11748664,none
SRR14239927,none
SRR12515439,none
SRR10768375,none
SRR8699013,none
SRR15972667,gyrA_T86I
SRR11654072,none
SRR11396029,none
SRR10537735,none
SRR10968294,none
SRR12781927,none
SRR10424232,gyrA_T86I
SRR5448236,gyrA_T86I
SRR3583316,none
SRR11942810,gyrA_T86I
SRR7661060,none
SRR14432021,none
SRR11600385,none
SRR6108438,none
SRR16207016,gyrA_T86I
SRR12070199,none
SRR17621456,gyrA_T86I
SRR6261846,none
SRR6798663,none
SRR12386259,none
SRR7250132,none
SRR8381533,gyrA_T86I
SRR10537876,none
SRR9962687,none
SRR9989448,none
SRR18319610,none
SRR12628469,none
SRR18053704,none
SRR11654299,none
SRR7661367,none
ERR1163619,none
SRR9417604,gyrA_T86I
SRR14128215,none
SRR13779934,none
SRR3138542,gyrA_T86I
SRR3543483,gyrA_T86I
SRR8252762,gyrA_T86I
SRR4018325,none
SRR8443462,gyrA_T86I
SRR13450016,none
SRR11654266,none
SRR17156522,gyrA_T86I
SRR6010143,none
SRR15248058,none
SRR6793657,none
SRR5877162,none
SRR10013658,gyrA_T86I
SRR8064989,none
SRR13125875,gyrA_T86I
SRR8698456,none
SRR7267852,none
SRR18230547,none
SRR10490448,none
SRR15673087,none
SRR13350054,none
SRR5427896,none
SRR7128381,none
SRR5414337,none
SRR10071329,none
SRR9934346,none
SRR9992450,none
SRR5200973,none
SRR9095951,none
SRR10026350,gyrA_T86I
SRR10138263,gyrA_T86I
SRR6058438,none
SRR15204006,none
SRR10049766,none
SRR10237651,gyrA_T86I
SRR10399268,none
SRR10386742,none
SRR12826346,none
SRR11942714,gyrA_T86I
SRR12158623,gyrA_T86I
SRR6108139,none
SRR8663012,none
SRR11615309,none
SRR10537514,none
SRR10537593,none
SRR9992651,none
SRR6666794,none
SRR8857522,none
SRR7829371,gyrA_T86I
SRR12362469,none
SRR6498688,none
SRR8375510,gyrA_T86I
SRR15216116,none
SRR14420337,none
ERR1163542,none
SRR12594527,gyrA_T86I
SRR12070234,gyrA_T86I
SRR12112743,none
SRR8951588,none
SRR9945008,gyrA_T86I
SRR10192557,none
SRR6261908,none
SRR18100011,none
SRR14518829,gyrA_T86I
SRR6398570,none
SRR14616905,gyrA_T86I
SRR15054255,none
SRR9822293,none
SRR9668787,none
SRR6652937,none
SRR9641757,gyrA_T86I
SRR7657509,none
SRR9900055,none
SRR13699281,gyrA_T86I
SRR13362735,none
SRR6214147,gyrA_T86I
SRR6819637,none
SRR8310018,none
SRR13565419,none
SRR13049819,none
SRR11069635,none
SRR17218386,none
SRR11616569,none
SRR10416882,gyrA_T86I
SRR16996324,none
SRR17988527,gyrA_T86I
SRR5427955,none
SRR13271407,none
SRR10357434,none
SRR5712101,gyrA_T86I
SRR9417581,none
SRR5990235,gyrA_T86I
SRR7650088,gyrA_T86I
SRR8464204,none
SRR12851886,none
SRR13960164,none
SRR9900209,gyrA_T86I
SRR9895369,none
SRR10691759,none
SRR10987415,gyrA_T86I
SRR3543476,gyrA_T86I
SRR7543339,none
SRR7121104,gyrA_T86I
SRR12092065,none
SRR7503611,gyrA_T86I
SRR10258610,gyrA_T86I
SRR11858635,none
SRR10459857,none
SRR16994545,none
SRR9992573,gyrA_T86I
SRR3319984,gyrA_T86I
SRR7876153,gyrA_T86I
SRR5336551,gyrA_T86I
SRR12070055,none
SRR13633180,gyrA_T86I
SRR18230623,none
SRR7503678,none
SRR7503571,none
SRR8785382,gyrA_T86I
SRR14743443,none
SRR9668799,none
SRR18021592,none
SRR6659304,gyrA_T86I
SRR11966516,none
SRR9139803,none
SRR7820320,none
SRR7903385,none
SRR12005844,none
SRR10356093,none
SRR12832778,none
SRR12826253,gyrA_T86I
SRR10053664,none
SRR12179562,none
SRR13644105,gyrA_T86I
SRR9172044,none
SRR17900371,gyrA_T86I
SRR13633218,gyrA_T86I
SRR9989912,gyrA_T86I
SRR7525357,none
SRR11396125,none
SRR10375733,none
SRR13200022,gyrA_T86I
SRR7708088,gyrA_T86I
SRR6659324,gyrA_T86I
SRR9874594,none
SRR15496780,none
SRR6743244,none
SRR16974234,none
SRR12698378,none
SRR5079926,none
SRR9822952,none
SRR10758756,gyrA_T86I
SRR9923955,none
SRR10499146,gyrA_T86I
SRR8434292,none
SRR5990256,gyrA_T86I
SRR9289442,none
SRR8356830,none
SRR13271408,none
SRR5427899,none
SRR14286384,none
SRR6314031,none
SRR9651710,none
SRR3611584,gyrA_T86I
SRR10038004,none
SRR7754645,gyrA_T86I
SRR5129927,gyrA_T86I
SRR10416878,none
SRR10698081,gyrA_T86I
SRR12852058,none
SRR9139795,none
SRR13560411,none
SRR8609065,none
SRR9962500,none
SRR12740656,none
SRR6443175,none
SRR14768740,none
SRR5251091,none
SRR5427952,none
SRR15673070,gyrA_T86I
SRR8370354,none
SRR16632228,none
SRR5712110,none
SRR8504967,none
SRR8697004,gyrA_T86I
SRR18100066,none
SRR9321943,none
SRR7014286,none
SRR9877381,none
SRR11034978,none
SRR10537740,none
SRR6663722,none
SRR8609113,none
ERR4223985,none
SRR15404262,none
SRR12852048,gyrA_T86I
SRR11833230,none
SRR16207224,none
SRR3091840,gyrA_T86I
SRR14681914,gyrA_T86I
SRR15293503,none
SRR16553051,none
SRR6160862,none
SRR7406240,none
SRR5351013,none
SRR6451485,gyrA_T86I
SRR16764933,gyrA_T86I
SRR6449720,none
SRR11681170,none
SRR6654172,gyrA_T86I
ERR1163423,none
SRR16976764,gyrA_T86I
SRR11262328,none
SRR9010185,none
SRR18072313,none
SRR9201993,gyrA_T86I
SRR7221690,gyrA_T86I
SRR6384751,none
SRR6740129,gyrA_T86I
SRR8861472,none
SRR15744502,gyrA_T86I
SRR6373609,none
SRR17521712,none
ERR084083,none
SRR10852016,gyrA_T86I
SRR9333586,gyrA_T86I
SRR8798657,gyrA_T86I
SRR12686270,none
SRR5152309,gyrA_T86I
SRR17152129,gyrA_T86I
SRR12004663,none
SRR7754636,gyrA_T86I
SRR9305784,none
SRR15902528,none
SRR8839752,gyrA_T86I
SRR10537562,none
SRR11928405,gyrA_T86I
SRR17657466,none
SRR6498577,gyrA_T86I
SRR9942676,gyrA_T86I
ERR1163675,none
SRR9284705,gyrA_T86I
SRR11748649,none
ERR1163563,none
SRR3611569,none
SRR14512815,none
SRR12072127,gyrA_T86I
SRR10224790,gyrA_T86I
SRR6844305,none
SRR7348671,gyrA_T86I
ERR1163593,none
SRR10615157,none
SRR13998200,gyrA_T86I
SRR10312476,none
SRR18426077,gyrA_T86I
SRR14228731,gyrA_T86I
SRR3183454,none
SRR6399352,none
SRR14239934,none
SRR12879505,gyrA_T86I
SRR18072759,none
SRR14053714,none
SRR12680052,gyrA_T86I
SRR8267552,none
SRR7696906,none
SRR16632384,none
SRR8887328,none
SRR7821185,gyrA_T86I
SRR6195931,none
SRR10537995,none
ERR1163453,none
SRR6384750,none
SRR10075172,none
SRR12625736,none
SRR2976793,none
SRR5079931,none
SRR5297198,none
SRR14286416,none
SRR12686260,none
SRR12672248,none
SRR10466057,none
SRR6108467,none
SRR15100309,none
SRR13252170,none
SRR9934215,none
SRR10311869,gyrA_T86I
SRR8787384,none
SRR11544802,gyrA_T86I
SRR5711496,none
SRR9307764,none
SRR8256765,none
SRR9289349,none
SRR6121634,none
SRR16816732,none
SRR6761473,none
SRR12479596,gyrA_T86I
SRR8942594,gyrA_T86I
ERR1163755,none
ERR1753558,gyrA_T86I
SRR3475875,gyrA_T86I
SRR8062386,gyrA_T86I
SRR5760703,none
SRR8791348,gyrA_T86I
SRR9648177,gyrA_T86I
SRR16764740,none
SRR12679991,none
ERR1163590,none
SRR8662822,none
SRR13247940,gyrA_T86I
SRR10049928,gyrA_T86I
SRR6743216,none
SRR8543272,gyrA_T86I
SRR8662933,none
ERR4224705,none
SRR6010154,none
SRR17282257,none
SRR8381508,none
SRR6374050,none
SRR5251592,none
SRR9030875,none
SRR13784885,none
SRR17847094,none
SRR11544499,none
SRR13240854,none
SRR18533715,gyrA_T86I
SRR11728374,none
ERR1163456,gyrA_T86I
SRR9998254,none
SRR6659243,none
SRR8844632,none
SRR11311778,none
ERR1163429,none
SRR10069381,none
SRR13633174,gyrA_T86I
SRR9895391,gyrA_T86I
SRR8798660,gyrA_T86I
SRR17023816,none
SRR10287022,none
SRR6449263,none
SRR12817902,none
SRR10013307,none
SRR15340535,gyrA_T86I
SRR17915051,gyrA_T86I
SRR13090325,none
SRR3402100,none
SRR7946237,none
SRR9945228,none
SRR8783689,none
SRR12352286,none
SRR10537976,none
SRR13350142,gyrA_T86I
SRR5858134,gyrA_T86I
SRR5414373,none
SRR7289049,none
ERR2189819,none
ERR1163704,none
SRR6398729,none
SRR9417548,none
SRR15054006,gyrA_T86I
SRR9822719,none
SRR6410225,none
SRR17900373,none
SRR9821817,none
SRR11966598,none
SRR13075005,none
SRR17023805,none
SRR13748676,gyrA_T86I
SRR11080822,none
SRR11654301,gyrA_T86I
SRR9821801,none
SRR11869056,none
SRR11110292,none
SRR13748955,none
SRR6793418,gyrA_T86I
SRR14073879,none
SRR7257300,none
SRR17898861,none
SRR8543275,none
SRR10435235,none
SRR15782966,gyrA_T86I
SRR8798680,none
SRR12734150,none
SRR5121013,none
SRR17152132,gyrA_T86I
SRR11858729,none
SRR10049871,none
SRR13492621,none
ERR2190129,none
SRR9297272,none
SRR17621715,none
SRR6667978,gyrA_T86I
SRR11728369,gyrA_T86I
SRR16964803,none
SRR9127648,none
SRR8074980,none
SRR17926703,none
SRR10031455,none
SRR13252174,none
SRR10615160,none
SRR9154339,none
SRR10062841,gyrA_T86I
SRR8515022,none
SRR6427267,gyrA_T86I
SRR11851496,gyrA_T86I
SRR12799170,none
SRR16632210,none
SRR3138655,gyrA_T86I
SRR8309061,gyrA_T86I
SRR7447002,none
SRR7126660,none
SRR10538019,none
SRR6793528,none
SRR11039193,none
SRR8838815,none
SRR7174049,none
SRR10834169,gyrA_T86I
SRR8635361,none
SRR3091805,none
SRR18072306,none
SRR7820293,gyrA_T86I
SRR15245966,none
SRR3475828,gyrA_T86I
SRR9962346,none
SRR6498554,none
SRR12781897,none
SRR15323673,none
SRR8301964,none
ERR4223972,none
ERR1753547,gyrA_T86I
SRR3402084,none
SRR18021350,none
SRR7624020,none
SRR2423686,none
SRR5221898,none
SRR8696762,none
SRR18062051,none
SRR8983667,gyrA_T86I
SRR8844629,none
SRR10218549,gyrA_T86I
SRR6654198,gyrA_T86I
SRR6904933,none
SRR3147789,none
SRR10082200,gyrA_T86I
SRR7348675,gyrA_T86I
SRR7698041,none
SRR13797351,gyrA_T86I
SRR7521566,gyrA_T86I
SRR6441295,none
SRR11236363,none
SRR15210636,none
SRR9095953,gyrA_T86I
SRR8783691,gyrA_T86I
SRR6793660,gyrA_T86I
SRR8280857,none
SRR11928446,gyrA_T86I
SRR2889269,gyrA_T86I
SRR11790307,none
SRR12782925,none
SRR10537726,none
SRR10911107,gyrA_T86I
SRR12386230,none
SRR13436434,none
SRR11928475,none
ERR2591872,none
SRR7695534,none
SRR7503732,none
SRR10537544,none
SRR6424302,none
SRR10245581,none
SRR8381458,gyrA_T86I
SRR9895527,gyrA_T86I
SRR16632216,none
SRR9643419,gyrA_T86I
SRR13045495,gyrA_T86I
SRR3995978,none
SRR7122565,none
SRR10312462,gyrA_T86I
ERR2986755,gyrA_T86I
SRR10056778,none
SRR10013789,gyrA_T86I
SRR17786852,gyrA_T86I
SRR7514714,none
SRR13565408,none
SRR16682023,gyrA_T86I
SRR7503505,none
SRR9856028,none
SRR7468614,gyrA_T86I
SRR12070195,none
SRR18218907,none
SRR6844298,none
SRR10031454,none
SRR14630949,gyrA_T86I
SRR13745165,none
SRR5501337,gyrA_T86I
SRR10384608,none
SRR5079944,gyrA_T86I
SRR13615172,none
SRR6161040,none
SRR12321139,none
SRR7820145,none
SRR3297739,gyrA_T86I
SRR11311805,gyrA_T86I
SRR8785471,gyrA_T86I
SRR7465526,gyrA_T86I
SRR3726427,none
SRR6656819,none
SRR5349182,none
SRR8839801,none
SRR14369746,none
SRR15323965,none
SRR5876873,none
SRR8980690,none
SRR7508347,none
SRR11600548,none
SRR8996083,gyrA_T86I
SRR10768381,none
SRR17262712,none
SRR13321198,none
SRR5942962,gyrA_T86I
SRR18231445,none
SRR7807222,none
SRR13252166,none
SRR5423624,none
SRR9886413,none
SRR12852001,none
ERR4223893,none
SRR18072752,gyrA_T86I
SRR10228551,gyrA_T86I
SRR9945188,none
SRR5043203,none
SRR9622692,none
SRR9717272,none
SRR17152133,gyrA_T86I
SRR14084028,none
SRR9678839,none
SRR5905257,gyrA_T86I
SRR17929633,none
SRR10349489,none
SRR5170908,gyrA_T86I
SRR11003706,none
SRR13244859,gyrA_T86I
SRR10005569,none
SRR13132397,gyrA_T86I
SRR7358338,none
SRR8942585,none
SRR16764943,none
SRR6459117,gyrA_T86I
SRR7084637,none
SRR16012110,none
SRR12955266,none
SRR16578721,none
SRR9962486,none
SRR3321634,none
SRR8434371,none
SRR13238475,gyrA_T86I
SRR5645342,none
SRR10081711,gyrA_T86I
SRR10537738,none
SRR12579439,none
SRR7465524,none
SRR7125594,gyrA_T86I
SRR8302083,none
SRR10186926,none
SRR11714421,gyrA_T86I
SRR11452503,gyrA_T86I
SRR9879527,none
SRR3113823,none
SRR6398660,none
SRR18487491,none
SRR4281443,none
SRR6372081,none
SRR8699397,none
SRR17974357,none
SRR18487740,none
SRR10013470,gyrA_T86I
SRR8556373,none
SRR5152178,none
ERR1163674,none
SRR6238088,gyrA_T86I
SRR10026198,none
SRR5526303,none
ERR2190214,none
SRR5877161,none
SRR10350779,none
SRR8506694,gyrA_T86I
SRR6443378,none
SRR12273018,none
SRR17900313,none
SRR9284727,none
SRR18488177,none
SRR9822702,gyrA_T86I
SRR6663769,none
SRR9641764,none
SRR5865316,gyrA_T86I
SRR12626364,none
SRR7030851,gyrA_T86I
SRR7439650,none
SRR7127538,gyrA_T86I
SRR6261891,none
SRR5821274,gyrA_T86I
SRR16959533,gyrA_T86I
SRR11521711,none
SRR13088618,none
SRR7697858,gyrA_T86I
SRR7379949,none
SRR13565400,none
SRR8699399,gyrA_T86I
SRR8951704,gyrA_T86I
SRR5423625,gyrA_T86I
SRR2889309,gyrA_T86I
SRR9900082,gyrA_T86I
SRR12625727,none
ERR4224001,gyrA_T86I
SRR5047590,gyrA_T86I
SRR4242506,none
SRR11544464,gyrA_T86I
SRR7754643,none
SRR3583319,none
SRR13247916,none
SRR14145935,none
SRR17988528,gyrA_T86I
SRR8925580,none
SRR12625737,none
SRR5461554,none
SRR7257351,gyrA_T86I
SRR7724489,none
SRR9895193,gyrA_T86I
SRR10036801,gyrA_T86I
SRR11311287,none
SRR7172934,none
ERR084039,gyrA_T86I
SRR13764484,none
SRR18143486,none
SRR3995956,gyrA_T86I
SRR9201655,gyrA_T86I
SRR9678815,none
SRR12387712,none
SRR16764936,none
SRR15000276,none
ERR1163869,gyrA_T86I
SRR12104652,gyrA_T86I
SRR13245207,gyrA_T86I
SRR11148771,gyrA_T86I
SRR3214467,gyrA_T86I
SRR6261896,none
SRR11362783,none
SRR7876147,none
SRR5859310,gyrA_T86I
SRR13633197,gyrA_T86I
SRR9289394,gyrA_T86I
SRR12459156,none
SRR6449816,none
SRR10503788,none
SRR5918893,none
SRR9877442,gyrA_T86I
SRR10698073,gyrA_T86I
SRR5725957,gyrA_T86I
SRR15100320,none
SRR8923503,none
SRR10957047,none
SRR12112594,none
SRR5132321,gyrA_T86I
SRR10918637,none
SRR10905054,gyrA_T86I
SRR10530325,none
SRR17925434,none
SRR6131657,gyrA_T86I
SRR8723180,gyrA_T86I
SRR10537492,none
SRR13068352,none
SRR12070158,none
SRR17621928,gyrA_T86I
SRR11262309,none
SRR10186853,none
SRR8526820,none
SRR18150878,none
SRR15323628,none
SRR12073494,none
SRR7962084,none
SRR6495069,none
SRR7295823,gyrA_T86I
SRR17988505,gyrA_T86I
ERR2986656,gyrA_T86I
SRR17412814,none
SRR11311285,gyrA_T86I
SRR12734139,none
SRR7904981,none
SRR15440555,none
SRR6856337,gyrA_T86I
SRR9898973,gyrA_T86I
SRR12851900,gyrA_T86I
SRR17746977,gyrA_T86I
SRR13849876,gyrA_T86I
SRR5170909,none
SRR12459158,gyrA_T86I
SRR8113784,gyrA_T86I
SRR8950595,none
SRR11629885,gyrA_T86I
SRR2976824,none
SRR9993862,gyrA_T86I
SRR9992402,none
SRR17621650,gyrA_T86I
SRR5947988,none
SRR6879564,none
SRR12973994,none
SRR6856341,gyrA_T86I
ERR4223760,gyrA_T86I
SRR7456570,none
SRR8302038,none
ERR4879746,gyrA_T86I
SRR18015629,none
SRR18123578,none
SRR6116038,gyrA_T86I
SRR4242496,none
SRR9268812,gyrA_T86I
SRR6659306,none
SRR9822287,gyrA_T86I
SRR5047600,none
SRR7469052,none
SRR8887332,none
SRR11521674,none
SRR11497890,none
SRR7056230,none
SRR10294229,gyrA_T86I
SRR6659297,gyrA_T86I
SRR6998339,none
SRR8699411,gyrA_T86I
SRR9886186,none
SRR5079927,none
SRR9872867,gyrA_T86I
SRR10513320,none
SRR9207842,gyrA_T86I
SRR7503402,gyrA_T86I
SRR14145899,gyrA_T86I
SRR5209901,gyrA_T86I
SRR13245267,none
SRR6743236,none
SRR10254838,gyrA_T86I
ERR4880014,gyrA_T86I
SRR6212626,gyrA_T86I
SRR14619291,none
SRR5137104,gyrA_T86I
ERR1163608,none
SRR7724454,none
SRR9734424,none
SRR5414486,none
SRR6793427,none
SRR11348085,gyrA_T86I
SRR5877159,none
SRR11318660,none
SRR13690368,none
ERR1163546,none
SRR15972501,none
SRR13187421,gyrA_T86I
SRR9007522,gyrA_T86I
SRR5501472,none
SRR13866764,none
SRR13419977,gyrA_T86I
SRR8381457,none
SRR3543477,gyrA_T86I
SRR10537533,none
ERR1163887,gyrA_T86I
SRR6635805,none
SRR18488289,none
SRR12851940,none
SRR9939031,gyrA_T86I
SRR8381522,none
SRR10957041,none
SRR6155549,gyrA_T86I
SRR7911558,none
SRR16974232,none
SRR6269751,none
SRR17974132,none
SRR8359940,none
SRR9886464,gyrA_T86I
SRR9201643,none
SRR11544788,none
SRR5005397,gyrA_T86I
SRR14326185,none
SRR14999922,gyrA_T86I
SRR9998243,gyrA_T86I
SRR5935047,none
SRR11006107,none
SRR3214484,gyrA_T86A
SRR18338071,none
SRR14018009,none
SRR6793534,none
SRR11550476,none
SRR7503357,none
SRR5808844,none
SRR15054017,none
SRR4242483,gyrA_T86I
SRR14197027,none
SRR3091814,gyrA_T86I
SRR13745167,gyrA_T86I
ERR4223995,none
SRR6269731,none
SRR9095948,gyrA_T86I
SRR8795563,gyrA_T86I
SRR11872431,gyrA_T86I
SRR6261994,none
SRR14295625,none
SRR10698097,gyrA_T86I
SRR5620368,none
SRR10026138,gyrA_T86I
SRR6663500,none
SRR3183469,none
SRR15204031,none
SRR18487731,none
SRR16816554,none
SRR8281030,none
SRR5970418,none
SRR12625726,gyrA_T86I
SRR10054275,gyrA_T86I
SRR7293934,none
SRR6654210,none
SRR6741471,none
SRR18072748,none
SRR17915401,none
SRR8787411,none
SRR13245173,gyrA_T86I
SRR12852080,none
SRR14792272,none
SRR17652805,none
SRR14097935,none
SRR8464206,none
SRR10574725,none
SRR10698089,none
SRR6261853,none
SRR6212889,gyrA_T86I
SRR7128379,none
SRR3658689,gyrA_T86I
SRR9992598,none
SRR5754145,none
SRR15275334,gyrA_T86I
SRR5152212,none
SRR10546782,gyrA_T86I
SRR18050891,none
SRR10119150,none
SRR9924041,none
SRR18487744,none
SRR6856173,gyrA_D90Y
SRR15673066,none
SRR8785472,gyrA_T86I
ERR2189815,none
SRR12070056,gyrA_T86I
