Name,ST,url,MLST_Profile,Serotype
SRR12546005,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546006,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546007,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546008,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546009,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546010,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12546015,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12551042,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12552580,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12553347,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12556009,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12564913,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12565053,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12565054,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568873,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568874,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568875,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568876,66a15bb825eece17ef02a1d9a0d7ccf834df38fe,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.14f31afb2ebed669c59e0157e8e595da934c04c0,Enteritidis
SRR12568877,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568878,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568879,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568880,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568881,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568882,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568883,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568884,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568885,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568886,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568887,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568888,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568889,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568890,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568891,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568892,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568893,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568894,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568895,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568896,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568897,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568898,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568899,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568900,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568901,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568902,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12568904,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1257292,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1257305,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1257318,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574224,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574328,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574331,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574341,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574342,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574345,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574346,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574351,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574358,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574363,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574365,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12574376,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574377,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12574378,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574379,3233,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.580.3.7.6.6.11,Enteritidis
SRR12574593,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574594,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12574596,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12582648,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12583542,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12583545,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12583656,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12583657,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12583660,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258572,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258581,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258582,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258584,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258588,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258592,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258600,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258612,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258613,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258628,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258631,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258650,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1258655,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12594911,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12594913,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12594922,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12594930,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12595423,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12595435,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12595437,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598775,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598776,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598778,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598779,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598786,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598787,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598793,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598958,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598959,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598963,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598965,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12598967,3233,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.580.3.7.6.6.11,Enteritidis
SRR12599221,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610920,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610923,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610932,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610933,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610935,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610936,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12610939,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610940,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610941,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610944,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610947,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610948,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12610952,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12622140,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12622143,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12624320,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626264,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626285,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626287,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626288,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12626289,3233,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.580.3.7.6.6.11,Enteritidis
SRR12626290,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626300,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626309,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626310,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626311,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626314,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12626315,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626318,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626319,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626333,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626335,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12626339,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628460,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628603,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628607,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628608,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628610,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628611,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628612,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12628617,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628618,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628619,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628620,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628622,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628623,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628624,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628626,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12628627,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12629912,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1263418,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1263425,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1263930,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1263931,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645877,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645903,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645905,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645911,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645921,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645925,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12645933,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12645936,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12645939,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645943,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645944,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645948,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645949,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645953,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645957,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645958,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645962,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12645964,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645967,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645977,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645978,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12645979,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12646302,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12646510,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12649009,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1264941,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR1264970,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12650349,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12653292,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12653295,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655773,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12655777,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655780,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655783,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12655785,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655789,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655791,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655794,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655795,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12655804,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12660973,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12660979,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672276,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672343,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672345,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672351,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12672357,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672367,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12672368,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676772,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676773,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676776,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676778,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676779,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12676781,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676782,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676786,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12676788,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12676789,183,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.60.6.11,Enteritidis
SRR12676790,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676792,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676793,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676800,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676803,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12676804,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12683266,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12691480,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12691792,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12691794,4787,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.1034.6.6.11,Enteritidis
SRR12692066,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12692070,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12692071,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12692073,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12692076,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12693291,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
SRR12693293,11,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,5.2.3.7.6.6.11,Enteritidis
