accession_id,FLUOROQUINOLONE
SRR3383901,gyrA_D87N
SRR10424277,none
SRR2015070,none
SRR13220635,gyrA_S83Y
SRR8369256,none
SRR1272864,none
SRR15898446,none
SRR17120555,none
SRR6898816,none
SRR6922569,none
SRR1960070,none
SRR5220887,none
SRR9335501,none
SRR5757211,none
SRR7879529,none
SRR13518991,none
SRR13238710,none
SRR1055747,none
SRR5799644,none
SRR2157015,none
SRR5220744,none
SRR7962341,gyrA_S83Y
SRR7187230,none
SRR1966233,none
SRR13849814,none
SRR7458701,none
SRR7879525,none
SRR3713605,none
SRR6750500,none
SRR9647975,gyrA_S83Y
SRR10050110,none
SRR14232222,none
SRR5605833,none
SRR5380995,gyrA_D87N
SRR6920506,none
SRR10228826,gyrA_S83Y
SRR5193263,gyrA_S83Y
SRR10326337,none
SRR7457131,gyrA_S83Y
SRR8879004,gyrA_S83Y
SRR12916517,none
SRR1968051,none
SRR6203408,none
ERR2116059,none
SRR8514533,none
SRR6760547,none
SRR7469133,gyrA_D87Y
SRR6898882,none
SRR7180172,none
SRR13743599,gyrA_D87N
SRR9720431,none
SRR10398626,none
SRR8936152,gyrA_S83Y
SRR1967185,none
SRR17349150,none
SRR13743586,none
SRR1106249,none
SRR5418871,none
SRR6919995,none
SRR14253058,gyrA_D87N
SRR1968374,none
SRR2192121,none
SRR15424529,gyrA_D87Y
ERR1828949,gyrA_D87Y
SRR14606403,none
SRR5884041,none
SRR12026102,gyrA_S83Y
SRR7615145,none
SRR12169355,none
SRR3951366,none
SRR3285416,none
SRR12916554,none
SRR5920098,gyrA_D87N
SRR1968590,gyrA_D87Y
SRR13784846,none
SRR12177357,gyrA_S83Y
SRR5851176,none
SRR1969057,none
SRR7298870,gyrA_D87Y
SRR14361554,none
ERR235351,none
SRR6908288,none
SRR13784844,gyrA_D87Y
SRR8499126,none
SRR5081485,none
SRR6919719,none
SRR5194205,none
SRR8380683,gyrA_D87Y
SRR1968151,qnrS2
SRR2072491,none
SRR1536155,none
SRR5220897,gyrA_D87Y
SRR3571300,gyrA_D87N
SRR13551849,none
ERR653298,none
SRR10198946,gyrA_D87Y
SRR6922559,none
ERR235291,none
SRR5659573,none
SRR7873931,none
SRR6345313,none
SRR8874259,none
ERR1829781,none
SRR5193047,none
SRR12770175,gyrA_S83Y
SRR6898924,gyrB_E466D
SRR13415002,none
SRR6920109,none
SRR1616813,none
SRR6900350,none
SRR13697450,none
SRR5216305,none
SRR6899414,none
SRR5486126,none
SRR12770055,none
SRR2176214,none
SRR3286850,gyrA_D87G
SRR12770287,gyrA_D87N
SRR1967625,none
SRR5632155,none
SRR1966851,none
SRR6187449,none
SRR7873818,gyrA_D87G
SRR1562568,none
SRR1157940,none
SRR6809245,none
SRR7650078,none
SRR8106790,none
SRR14347915,gyrA_S83F
SRR6897826,gyrA_D87Y
ERR235341,none
SRR10414949,gyrA_S83Y
SRR6131969,gyrA_D87N
SRR13999314,gyrA_D87N
SRR3204026,none
SRR6920447,none
SRR8655306,none
SRR14092116,none
SRR13769645,none
SRR5951329,none
SRR10254297,none
SRR6918308,gyrA_D87N
SRR5876255,none
SRR9648052,none
SRR5065192,none
SRR5215815,gyrA_S83Y
SRR1571586,none
SRR15182244,none
SRR6919760,gyrA_D87Y
SRR13761557,gyrA_D87N
SRR8499000,none
SRR8711366,none
SRR7132736,none
SRR5220934,none
SRR1645556,none
SRR5058011,none
SRR12672345,gyrA_S83Y
SRR5884050,none
SRR7237450,none
SRR1966812,none
SRR7475284,none
SRR14596540,none
SRR13202868,gyrA_D87N
SRR6918343,none
ERR235323,none
SRR6945309,qnrB19
SRR11505160,none
SRR12707068,none
SRR5244569,none
SRR10270623,none
SRR6670271,none
SRR3330234,gyrA_D87N
SRR15844974,none
SRR1967539,none
SRR5216139,none
SRR14615967,none
SRR11550438,gyrA_S83Y
ERR235188,none
SRR8474066,gyrA_D87Y
SRR7298404,none
SRR7093137,none
SRR6922612,none
SRR14002341,gyrA_D87N
SRR6994922,gyrA_D87N
SRR5742506,gyrA_D87G
SRR6132095,none
SRR14998819,none
SRR13999328,none
SRR5219446,none
SRR6410457,none
SRR5075620,none
SRR3285431,gyrA_S83Y
SRR1036452,none
SRR6918899,none
SRR1966151,none
SRR1187407,none
SRR6900640,none
SRR6317393,none
SRR5193814,none
SRR14581130,none
SRR7474899,none
SRR6922094,none
SRR11363665,gyrA_D87Y
SRR1968297,gyrA_S83Y
SRR5220188,none
SRR1966966,none
SRR8585099,none
SRR3157769,none
SRR13056866,none
SRR14371752,none
SRR5193287,none
SRR1965114,none
SRR3285410,none
SRR5193876,none
SRR7189403,none
SRR7049656,none
SRR18313314,none
SRR5584046,none
ERR235361,none
SRR6491046,none
SRR2586132,none
SRR13761583,gyrA_D87N
SRR2025308,none
SRR10749094,none
SRR14164116,none
SRR1258588,none
SRR10222143,none
SRR13785957,gyrA_D87N
SRR12916526,gyrA_S83Y
SRR13272458,none
SRR5149187,none
SRR6897172,gyrA_D87Y
SRR3147768,gyrA_D87N
SRR18021773,none
SRR4418372,none
SRR5588677,none
SRR18487352,none
SRR2192240,none
SRR7402403,none
SRR5220108,gyrA_D87N
ERR5165870,gyrA_D87Y
SRR3978325,none
SRR9921310,none
SRR5631606,none
SRR5220534,none
SRR14002333,none
SRR5220211,qnrB19
SRR5921522,none
SRR18090496,none
SRR6900168,none
SRR13649607,none
SRR4101365,none
SRR14214450,none
SRR3953436,none
SRR5132797,none
SRR8485054,none
SRR12980313,none
SRR7257457,none
SRR7444181,none
SRR10254359,none
SRR1966511,gyrA_S83Y
SRR17282469,none
SRR7998203,none
SRR10258445,none
SRR12819707,none
SRR5194180,none
SRR7134914,none
SRR15782196,none
SRR3286859,none
ERR235177,none
SRR14866064,none
SRR17681913,none
SRR11080873,none
SRR6373456,none
SRR7284864,gyrA_D87N
SRR14362453,gyrA_S83Y
SRR8499027,none
SRR2533504,none
SRR7842530,none
SRR8181621,none
SRR5296124,none
SRR1635060,none
SRR6918872,gyrA_S83F
SRR6919088,none
SRR12039679,none
SRR10241258,qnrB19
SRR6920512,none
SRR2064121,none
SRR6131993,gyrA_D87Y
SRR6434234,none
SRR8997932,none
SRR10228861,none
ERR338310,gyrA_D87N
SRR5194000,none
SRR6898817,none
SRR6412965,gyrA_D87Y
SRR7451051,none
SRR6901084,none
SRR11123390,none
SRR3383902,none
SRR2102471,none
SRR10723162,qnrS1
SRR8116989,none
SRR5194257,gyrA_D87N
SRR1813479,none
SRR15321234,gyrA_D87Y
SRR1616792,none
SRR12282328,gyrA_S83Y
SRR6890691,none
SRR5583171,none
SRR4040099,none
SRR13370992,none
SRR5921407,none
SRR6919847,none
SRR8524694,none
SRR1966193,none
SRR5023303,none
SRR2035407,none
SRR14232220,gyrA_S83Y
SRR5861542,none
SRR6179272,none
SRR5864585,none
SRR16988534,gyrA_S83Y
SRR7219458,none
SRR1965784,none
SRR6918294,none
SRR1187600,none
SRR1346329,none
SRR5220865,none
SRR3930366,none
SRR13394396,gyrA_S83Y
SRR6922561,none
SRR8367066,none
SRR5216126,none
SRR1966325,gyrA_D87Y
SRR13785663,none
SRR3933021,none
SRR13979447,none
SRR6433999,none
SRR9274080,none
SRR13290248,none
SRR11362287,gyrA_S83Y
SRR7249782,none
SRR7867251,gyrA_S83Y
SRR4101375,none
SRR1573188,none
SRR6901087,none
SRR1966770,none
SRR7469161,none
SRR15366311,none
SRR5126104,gyrA_D87N
SRR5193676,none
SRR11252397,none
SRR17373505,none
SRR9647951,none
SRR1514730,none
SRR5064772,none
SRR13790789,none
SRR6919776,none
SRR9836963,gyrA_S83Y
SRR3284837,none
SRR1960207,gyrA_D87Y
SRR7298408,none
SRR5220344,gyrA_S83Y
SRR10120291,none
SRR1633497,none
SRR18349771,qnrB19
SRR5193090,none
SRR15409808,none
SRR1959281,gyrA_S83Y
SRR6726291,none
SRR3372232,none
SRR1427096,none
SRR2072485,none
SRR5277179,none
ERR3354466,none
SRR3057230,none
SRR7275084,gyrA_D87Y
SRR6920017,none
SRR1965776,none
SRR3285479,none
SRR1965266,none
SRR1969611,none
SRR1141152,none
SRR15044063,gyrA_D87Y
SRR9114813,none
SRR9875385,none
SRR6920502,none
SRR5216453,none
SRR12775708,none
SRR2088896,none
SRR8503945,gyrA_S83Y
SRR7523742,none
ERR235165,none
SRR5220545,none
SRR11017676,none
SRR8717123,gyrA_S83Y
SRR1958489,gyrA_D87N
SRR7876230,none
SRR6919116,none
SRR9720438,none
SRR14323555,none
SRR2962478,none
SRR3573799,none
SRR18131274,gyrA_D87Y
SRR13246054,none
SRR3707419,none
SRR7615254,none
SRR1958204,none
SRR14195249,gyrA_D87N
SRR5193918,none
SRR6039971,none
SRR6663372,gyrA_D87G
SRR16209081,none
SRR5194198,none
SRR5947893,none
SRR10232113,none
SRR2192242,none
SRR7293290,none
SRR13176981,none
SRR8499091,none
SRR16764591,gyrA_D87Y
SRR8239889,none
SRR6217722,gyrA_D87G
SRR6684963,none
SRR5216310,none
SRR5160384,none
SRR6514534,none
SRR16053983,none
SRR7879493,none
SRR15369642,none
SRR1966507,none
SRR12515703,qnrB19
SRR1966183,gyrA_S83Y
SRR11048356,none
SRR7962222,none
SRR9853042,gyrA_D87Y
SRR14073867,none
SRR1300712,none
SRR5193594,gyrA_D87N
SRR8856743,none
ERR653330,none
SRR9287492,gyrA_S83Y
SRR6716010,gyrB_E466D
SRR12770073,none
SRR13619533,none
SRR6155446,none
SRR11772718,none
SRR6377190,none
SRR5742480,none
SRR6918617,none
SRR7439567,gyrA_D87G
SRR5360716,gyrA_D87N
SRR15092778,none
SRR13387180,none
SRR9923750,none
SRR15687844,none
SRR6207038,none
SRR6922626,none
SRR5139221,none
SRR8774342,none
SRR3509919,gyrA_D87N
SRR13234119,none
SRR13785564,none
SRR5382624,none
SRR10286390,none
SRR13644485,none
SRR6897881,none
SRR10232194,gyrA_D87Y
SRR15324012,none
SRR10235749,gyrA_D87N
SRR8936147,none
SRR3457765,none
SRR5130042,none
SRR6409475,gyrA_D87N
SRR7039818,gyrA_D87Y
SRR5144280,none
SRR12123562,none
SRR9210931,none
SRR5278940,none
SRR3394953,none
SRR6919768,gyrA_D87N
SRR5947726,none
SRR10381990,gyrA_D87G
SRR8490732,none
SRR13520356,none
SRR1703346,none
SRR13762549,gyrA_D87N
SRR5184072,none
SRR9647964,none
SRR8380684,none
SRR3215232,none
SRR15409907,none
SRR5220641,none
SRR6908296,none
SRR10431709,none
SRR12887402,none
SRR18021719,gyrA_D87Y
SRR6419006,none
SRR14239753,none
ERR1910828,gyrA_S83Y
SRR10513420,gyrA_S83Y;qnrB19
SRR3001745,none
SRR3400300,none
SRR6898916,gyrA_S83Y
SRR1183830,none
SRR11791563,none
SRR6495720,none
SRR5126022,none
SRR6729919,gyrA_D87N
SRR9827007,none
SRR13952795,gyrA_D87G
SRR7343354,none
SRR1969271,none
SRR8738305,none
SRR10350876,gyrA_D87G
SRR6922603,none
SRR7621097,none
ERR311288,none
SRR13649804,none
SRR5216509,none
SRR13018946,none
SRR9846959,gyrA_S83Y
SRR2532787,none
ERR2278728,none
SRR8544214,gyrA_D87N
SRR3049142,none
SRR5194258,none
SRR3641778,none
SRR2193903,none
SRR5820304,none
SRR13143749,none
SRR1220744,none
ERR338290,none
SRR5193463,gyrA_D87N
SRR10424296,none
SRR13004351,gyrA_S83Y
SRR14271584,gyrA_D87Y
SRR6107930,none
SRR1544254,none
SRR1958000,gyrA_D87Y
SRR3091413,none
SRR9088940,gyrA_D87Y
SRR1967071,gyrA_D87Y
SRR5215842,none
SRR13644332,none
SRR1300735,none
SRR5909443,none
SRR7885126,gyrA_D87N
SRR13644583,none
SRR12091975,gyrA_S83Y
SRR13516972,gyrA_S83Y
SRR13644590,none
SRR3219250,none
SRR8437371,none
SRR11035105,none
SRR7615184,none
SRR14288900,gyrB_E466D
SRR2937464,none
SRR4073153,none
SRR14217369,none
SRR10081870,none
SRR7523055,none
SRR6922708,none
SRR6898332,none
SRR10294403,none
SRR5216141,none
ERR1759127,none
SRR8118231,none
SRR9274219,gyrA_D87Y
SRR1187599,none
SRR1966741,none
SRR10871103,gyrA_S83Y
SRR6409423,none
SRR5220298,none
SRR7952580,none
SRR3271876,none
SRR6918525,none
SRR4019219,none
SRR5215888,gyrA_D87N
SRR6310649,none
SRR15089742,none
SRR1183746,none
SRR8204797,none
SRR6514549,none
SRR1960144,none
SRR10805144,none
SRR5215525,none
SRR1965794,none
SRR5126988,none
SRR8893100,none
SRR1967018,none
SRR5193595,none
SRR1958535,none
SRR7987093,gyrA_D87Y
SRR5216237,gyrA_D87N
SRR8554012,none
SRR7447003,none
SRR7777224,none
SRR1633535,none
SRR8490756,none
SRR5271449,none
ERR2278718,none
SRR1635116,none
SRR7275009,none
SRR6922070,none
SRR5160423,none
SRR1967204,none
SRR1967455,none
SRR3049661,none
SRR11017660,none
SRR9836967,none
SRR5193403,qnrB19
SRR12707618,none
SRR4243083,gyrA_S83F
SRR5585157,none
SRR8325470,none
SRR1967482,gyrA_D87Y
SRR4032965,none
SRR6898845,none
SRR6126763,none
SRR6434141,none
SRR12806900,none
SRR1556074,none
SRR8717207,none
SRR5851435,none
SRR1958364,none
SRR13357529,none
ERR064845,gyrA_D87G;gyrB_S464F
SRR7902681,none
SRR12694650,none
SRR6919478,gyrA_D87N
SRR17893201,none
SRR13614762,gyrA_S83Y
SRR10424279,none
SRR1395308,none
SRR5418878,none
SRR1106501,none
SRR2025311,none
SRR10313735,none
SRR8258147,gyrA_D87N
SRR5126115,gyrA_S83F
SRR4073154,none
SRR12123595,none
SRR7167947,none
ERR235336,none
SRR5194135,none
SRR10096425,none
SRR6898938,gyrA_S83F
SRR13685886,none
SRR7506947,gyrA_D87Y
SRR5642178,none
SRR6496724,none
SRR14615990,none
SRR13685885,none
SRR7962012,none
SRR13865006,none
SRR12867531,none
SRR15425440,gyrA_D87Y
SRR13849851,qnrB19
SRR3048806,none
SRR5016925,none
SRR6327008,none
SRR2085491,none
SRR1965529,none
SRR6918539,none
SRR7350746,gyrA_D87G
SRR14274499,none
SRR6899419,gyrA_D87Y
SRR5193050,none
SRR5194276,none
SRR5193357,none
SRR9595259,none
SRR3665019,none
SRR6921932,none
SRR1188440,none
SRR11847226,gyrA_D87Y
SRR9054539,qnrS1
SRR5216114,none
SRR5220689,gyrA_D87Y
SRR10398715,none
SRR8551887,none
SRR6387210,none
SRR7850641,gyrA_D87Y
SRR6457632,none
SRR5962607,none
SRR6897051,none
SRR10053747,none
SRR7842624,none
SRR13997858,none
SRR13866565,none
SRR7417340,gyrA_D87Y
SRR10235727,none
SRR5632261,qnrB19
SRR10006953,none
SRR1732683,none
SRR6922740,none
SRR5215739,none
SRR14581551,none
SRR3101888,none
SRR3286666,none
SRR15366158,none
SRR6919123,gyrA_D87Y
SRR7350708,none
SRR2133340,none
SRR14465970,none
SRR6919219,gyrA_D87N
SRR2831443,gyrA_D87N
SRR12828185,none
SRR6203419,none
SRR11068476,none
SRR10100110,none
SRR2571582,none
SRR6918298,none
SRR5216296,none
SRR7257477,gyrA_D87N
SRR13158555,none
SRR6898929,none
SRR10247533,none
SRR7998209,none
SRR1645765,none
SRR8399307,none
SRR6919154,none
SRR7495558,gyrA_D87G
SRR8735154,gyrA_S83Y
SRR3990987,none
SRR15972095,gyrA_D87Y
SRR5215656,none
SRR5995907,none
SRR1968063,none
SRR7427023,none
SRR5193273,none
SRR8570207,none
SRR1966536,none
SRR1141171,none
SRR8724946,gyrA_S83Y
SRR15366225,gyrA_D87N
SRR5194296,none
SRR10096543,none
SRR14197261,none
SRR16195674,none
SRR11968782,none
SRR6901022,none
SRR6984404,none
SRR12768440,qnrB19
SRR5418793,none
SRR10258898,none
SRR6920503,gyrA_D87G
SRR6900697,none
SRR5004693,none
SRR5193795,gyrA_D87Y
SRR11103202,none
SRR5194163,none
SRR5216137,none
SRR7895487,none
SRR9595263,gyrA_S83Y
SRR1968024,gyrA_D87Y
SRR7998225,none
SRR13666961,none
SRR9699608,gyrA_D87Y
SRR13203048,none
SRR9088916,none
SRR5160639,none
SRR3286586,none
SRR10139600,gyrA_S83Y
ERR1823932,gyrA_D87Y
SRR17281418,none
SRR13811219,none
SRR13008668,none
SRR1966339,none
SRR14153535,none
SRR13827068,gyrA_D87N
SRR5215521,none
SRR15043795,none
SRR5193288,gyrA_S83F
SRR8885339,none
SRR7495471,none
SRR13934522,none
SRR5220217,none
SRR6900612,gyrA_D87Y
SRR11741595,gyrA_S83Y
SRR8300692,none
SRR5220604,none
SRR18138675,none
ERR338906,gyrA_D87N
SRR2917141,none
SRR5220345,none
SRR7650426,none
SRR1187594,none
SRR5683955,none
SRR7439518,none
SRR5216615,gyrA_D87Y
SRR5201383,none
SRR1525266,none
SRR7879473,gyrA_D87Y
ERR1817537,none
SRR6129250,gyrA_D87N
SRR13330738,none
SRR2134755,none
SRR1188508,none
SRR5193290,gyrA_S83Y
SRR9088915,gyrA_D87N
SRR10312400,none
SRR7533525,qnrB19
SRR17562374,none
SRR7285934,none
SRR5193882,none
SRR8272633,none
SRR17001451,gyrA_D87Y
SRR1300671,none
SRR1188480,none
SRR5220877,gyrA_D87N
SRR6919756,none
SRR5160317,none
SRR7609371,gyrA_D87G
SRR3933137,none
SRR8585162,none
SRR4450007,none
SRR14219212,none
SRR5216250,none
SRR8711357,none
SRR10006933,none
SRR5220632,none
SRR7538372,none
SRR7284282,none
SRR1958129,none
SRR10081778,none
SRR13811303,gyrA_D87N
SRR6899429,gyrA_D87N
SRR10229737,gyrA_D87G
SRR1965692,none
SRR17229627,gyrA_D87Y
SRR8098323,none
SRR2831445,none
SRR1737750,none
SRR1969116,gyrA_D87Y
SRR8523070,gyrA_D87N
SRR7286923,none
SRR1187419,none
SRR1645877,none
SRR5740060,none
SRR10326226,gyrA_D87N
SRR9623434,qnrB19
SRR14722913,gyrA_D87G
SRR13670666,none
SRR12321144,none
SRR14217370,none
SRR6919262,none
SRR5962585,gyrA_D87N
SRR8177069,gyrA_D87N
SRR1177301,none
SRR5220464,none
SRR6919781,none
SRR12707058,none
SRR13670664,none
ERR5750946,none
SRR3707420,none
SRR5215777,gyrA_D87N
SRR7961995,none
SRR14455327,gyrA_D87Y
SRR6921918,none
SRR7237486,gyrA_D87Y
SRR5260023,none
SRR9611916,none
SRR6491256,gyrA_D87N
SRR949501,none
SRR14466721,none
SRR6924075,none
SRR13933741,gyrB_E466D
SRR18018986,none
ERR235306,none
SRR8515757,none
SRR3585347,none
SRR8606653,none
SRR17893221,none
SRR5382728,gyrA_D87N
SRR6898420,none
SRR5585051,none
SRR5133929,none
SRR2015072,none
SRR5160270,none
SRR3743969,none
SRR10350931,gyrA_S83Y
SRR9304531,none
SRR13668376,qnrB19
SRR6900338,none
SRR13203044,none
SRR6919765,gyrA_D87Y
SRR2140788,none
SRR3016114,none
SRR6919712,none
SRR9647980,gyrA_D87Y
SRR12991917,none
SRR12704125,none
SRR3571304,none
SRR13743596,qnrB19
ERR653990,none
SRR15871574,none
SRR6921907,none
SRR1805577,none
ERR3354443,none
SRR5194346,none
SRR15043716,gyrB_E466D
SRR17296896,none
SRR5361210,none
SRR1957993,none
SRR1969780,none
SRR1969231,gyrA_D87N
SRR1965458,none
SRR6919817,gyrA_S83Y
SRR11430492,gyrA_D87Y
ERR338933,none
SRR17763907,none
SRR5193208,none
SRR1963094,gyrA_D87Y
SRR6898849,none
SRR5307859,none
SRR6132085,none
SRR6481357,none
ERR1837574,gyrA_D87N
SRR1966052,none
SRR6920142,none
SRR10519571,none
ERR2114794,none
SRR12770147,none
SRR16195368,none
SRR11214323,none
SRR18349250,none
SRR5935623,none
SRR13644589,none
ERR338956,none
ERR2808709,none
SRR5951438,none
SRR6514695,gyrA_D87N
ERR2278746,none
SRR10810737,none
SRR1966349,none
SRR13515335,none
SRR12074106,none
SRR6898856,none
SRR4427814,none
SRR9287793,gyrA_D87Y
SRR12626289,none
SRR8169717,none
SRR5160658,gyrA_D87N
SRR12770264,none
ERR1759057,none
SRR1967467,none
SRR7028039,none
SRR13913538,none
SRR7873872,none
ERR338275,none
SRR4280622,none
SRR1379739,none
SRR7867012,none
SRR17239830,none
SRR3743174,none
SRR5065194,none
SRR1965366,none
SRR5193404,gyrA_D87N
SRR1638449,none
SRR8523097,gyrA_D87N
SRR9989248,gyrA_D87Y
SRR6243576,none
SRR6327031,none
SRR1968002,none
SRR14102896,gyrA_D87N
SRR5215620,none
SRR5238126,none
SRR13515372,gyrA_S83Y
SRR5216604,gyrA_D87G
SRR6682105,none
SRR5220556,gyrA_S83Y
SRR10381998,none
SRR15425486,gyrA_D87Y
SRR3204212,none
SRR5361135,none
SRR3319065,none
SRR17239823,none
SRR12450388,none
SRR5006496,none
SRR6919935,none
SRR7284542,none
SRR5380949,none
SRR1969713,none
SRR3306213,none
SRR9422929,none
SRR1796043,none
SRR7879349,none
ERR2215170,none
SRR9048198,none
SRR16599559,none
SRR12974248,none
SRR6514372,gyrA_D87G
SRR5057285,none
SRR11808752,gyrA_S83Y
SRR6900983,gyrA_D87Y
SRR1562643,none
SRR8492408,none
SRR7501376,none
SRR8370544,none
SRR5865140,none
SRR17313359,gyrA_D87Y
SRR14092122,none
SRR5947616,none
SRR15334924,none
SRR5129935,none
SRR5189038,none
SRR6350902,none
SRR8705999,none
SRR6898855,none
SRR5063211,none
SRR12282334,none
SRR5220202,none
SRR5193686,none
SRR6900940,none
SRR17239810,gyrA_D87N
SRR10062993,gyrA_D87G
SRR5193342,none
SRR8499135,gyrA_S83Y
SRR1960326,none
SRR6809206,none
SRR5656425,none
SRR7049873,none
SRR5193283,none
SRR2134752,gyrA_D87N
SRR10222011,gyrA_D87G
SRR1575955,none
SRR14371746,gyrA_S83Y
SRR5382685,none
SRR6919767,gyrA_D87Y
SRR13243586,none
ERR2030251,gyrA_S83Y
SRR6922643,none
SRR6922492,gyrA_D87N
SRR7867163,gyrA_D87Y
SRR3932909,none
SRR6922507,none
SRR10375751,none
SRR10393209,qnrB19
SRR5742488,none
SRR12851369,none
SRR5194288,gyrA_S83Y
SRR10302559,none
SRR10360810,none
SRR2072691,gyrA_D87N
ERR653300,none
SRR5220219,none
SRR11483194,none
ERR235350,none
SRR1969411,gyrA_D87G
SRR7879671,none
SRR12828181,none
SRR6900472,gyrA_D87Y
SRR1970182,none
SRR15383436,none
SRR8544152,gyrA_S83F
SRR3898516,none
SRR5757204,none
SRR6514704,none
SRR8523821,none
SRR14002332,none
SRR5220566,gyrA_D87Y
SRR14049368,gyrA_D87N
SRR7207847,none
SRR3137185,none
SRR10467013,gyrA_S83I;ramR_M84I
SRR5418796,none
SRR5581814,none
SRR5888630,none
SRR8499285,none
SRR6132113,gyrA_D87N
SRR2132191,none
SRR6132132,gyrA_D87G
SRR8438038,none
SRR10050081,none
SRR3479901,none
SRR5193144,gyrA_D87G
SRR7204302,none
SRR12741612,none
SRR8367064,none
SRR5408955,none
SRR11483195,gyrA_D87Y
SRR6371544,gyrA_D87N
SRR7408347,none
SRR13362283,none
SRR2176197,none
SRR10381988,none
SRR7890208,gyrA_S83Y
SRR13997644,none
SRR5057524,none
SRR1664208,none
SRR6922098,gyrA_D87Y
SRR6663752,none
SRR13482410,none
SRR13644486,none
SRR7416223,none
ERR5490301,none
SRR11215367,none
SRR2085494,none
SRR10294398,gyrA_D87Y
SRR15425037,gyrA_D87Y
SRR1965948,none
SRR6155127,none
SRR1969349,none
ERR1815673,gyrA_S83Y
SRR7359504,none
SRR5364253,none
SRR1183840,none
SRR10247530,gyrA_S83Y
SRR6922100,none
SRR6900858,none
ERR235150,none
SRR5508362,none
SRR6371923,gyrA_D87N
SRR5588096,gyrA_D87Y
SRR1958428,gyrA_D87Y
SRR15853409,none
SRR5220192,none
SRR6919022,none
SRR7343933,gyrA_D87N
SRR5224297,none
SRR5220152,gyrA_S83Y
SRR3978291,none
SRR4432488,gyrA_D87N
SRR14253064,gyrA_D87N
SRR5220600,none
SRR7777172,none
SRR1968566,none
SRR1574258,none
SRR12770070,none
SRR16578894,none
SRR10024945,none
SRR5194182,gyrA_D87Y
SRR7419558,none
SRR5292190,none
ERR3354447,none
SRR14574474,gyrA_D87Y
SRR5927291,none
SRR7456994,none
SRR5632648,none
SRR13884930,gyrA_D87G
SRR13811817,none
SRR5216328,none
SRR5633372,none
SRR5454393,gyrA_D87N
SRR5948400,none
SRR8772222,gyrA_D87Y
ERR235138,none
SRR1959390,gyrA_D87G
SRR3372227,gyrA_D87N
ERR5639035,gyrA_D87Y
SRR9422931,gyrA_S83Y
SRR10491585,none
SRR6126781,none
SRR14347875,gyrA_D87N
SRR2124535,none
ERR653327,none
SRR13918128,none
SRR5632191,none
SRR8333799,gyrA_D87Y
SRR13430532,none
SRR13644591,none
SRR10235809,gyrA_D87Y
SRR6918614,none
SRR11515107,gyrA_D87G
SRR7401974,none
SRR2038191,none
SRR13320918,none
SRR15044075,gyrA_D87Y
SRR14547479,none
SRR14615975,none
SRR14581546,none
SRR11035378,gyrA_D87N
SRR8157524,none
SRR1969309,gyrA_D87N
SRR10050108,none
SRR14195270,none
SRR1967568,none
SRR1060654,none
SRR11215566,gyrA_S83Y
SRR12967300,none
SRR5215743,none
SRR1967647,none
ERR5490281,none
SRR13024505,none
SRR12645877,none
SRR5804718,none
SRR6919806,none
SRR13884942,none
SRR6901029,none
SRR6879374,none
SRR5060596,none
SRR10302566,none
SRR1427090,none
SRR5064775,none
SRR1966033,none
SRR1183825,none
SRR18314346,none
SRR1828977,none
SRR13784857,gyrA_D87N
SRR6921951,none
SRR2976018,none
SRR7292884,none
SRR9598507,none
SRR5126990,none
SRR6726541,none
SRR5628585,none
SRR12282326,qnrB19
SRR1968477,none
SRR6014154,none
SRR8118236,none
SRR3394620,none
SRR5815684,none
SRR5152504,none
ERR2193193,none
SRR3285464,gyrA_D87Y
SRR1970000,none
SRR1968065,none
SRR10360835,none
SRR13330751,none
SRR5655495,none
SRR5583186,none
SRR7838541,none
SRR10972454,none
SRR6131990,gyrA_D87N
SRR6900468,gyrA_D87N
SRR3048722,none
SRR14214457,gyrA_D87N
SRR8636226,none
SRR16976170,none
SRR14998884,none
SRR12707061,none
SRR10740837,none
SRR6663440,none
SRR1183835,none
SRR1967809,none
ERR1816864,none
SRR8492339,gyrA_S83Y
SRR6764229,none
SRR6898870,gyrA_D87Y
SRR14630947,none
SRR5064806,none
SRR7516505,none
SRR10139547,none
SRR6919973,none
SRR10018219,none
SRR1968103,none
SRR5220407,gyrA_S83Y
SRR1187606,none
SRR7184436,gyrA_D87Y
SRR7850704,none
SRR5251158,none
SRR6327194,none
SRR5220532,none
SRR6897939,none
SRR11396158,gyrA_D87Y
SRR1639015,none
SRR13520340,none
SRR5193437,none
SRR5126939,none
SRR18231377,none
SRR4190225,none
SRR6924165,gyrA_D87Y
SRR13856894,none
SRR7257345,none
SRR1598957,none
SRR15366172,gyrA_D87Y
SRR6920459,gyrB_E466D
SRR2157022,gyrA_D87N
SRR5483487,none
SRR8375216,gyrA_S83Y
SRR13811199,none
SRR8648228,none
SRR6924153,none
SRR5850047,none
SRR6870474,none
SRR6900652,none
SRR5126209,none
ERR7430773,gyrA_D87Y
SRR1969657,none
SRR12217710,none
SRR9984294,gyrA_D87Y
SRR14338528,gyrA_D87N
SRR13743533,none
SRR10900034,gyrA_S83Y
SRR11515095,gyrA_D87G
SRR13785941,none
SRR2296840,none
SRR5216295,none
SRR1952931,gyrA_S83Y
SRR5215635,gyrA_D87G
SRR5126199,none
SRR5819639,gyrA_D87G
SRR10294408,none
SRR12864821,none
SRR5193221,gyrA_D87Y
SRR10081785,none
SRR5584979,none
SRR13644473,none
SRR12804181,gyrA_S83Y
