Name,ST,url,MLST_Profile,ST2,url2,MLST_Profile2
ERR356238,862,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,31.33.67.40.1.142.7,149,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.12.11.2.14.9.14
ERR356241,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356242,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356244,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356245,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356252,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356259,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356261,708edcd0a144a5dd6cd2da9f0482762b54f30752,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.140.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR356264,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356265,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356267,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356269,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356270,7f34065ef1a7c19ab5e43d246ce76a64ee614b88,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.100.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR356271,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356273,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356274,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356297,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356298,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356303,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356310,09c73bc7799a901be48ee9de01ccccde443f61ce,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.79.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR356311,7f34065ef1a7c19ab5e43d246ce76a64ee614b88,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.100.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR356313,1118,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,65.15.107.11.1.110.6,136,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.2.19.25.5.2.5
ERR356314,708edcd0a144a5dd6cd2da9f0482762b54f30752,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.140.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR356316,708edcd0a144a5dd6cd2da9f0482762b54f30752,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.140.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR356318,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356324,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356325,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356326,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356334,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356336,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356338,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356341,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356345,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356347,6ad53ce7bd780d12c58045ec943b2a892240fd36,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.140.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356349,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356351,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356353,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356354,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356355,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356357,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356358,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356359,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356360,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356361,92f7dbcd308f375b0bb79bce9e9527cb93c4a21b,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.182|4.11.4.200.4,94,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.2.2.1.5.1.1
ERR356363,1459,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.107.166.6.23.102.26,821,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,12.100.2.2.9.1.52
ERR356364,708edcd0a144a5dd6cd2da9f0482762b54f30752,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.12.189|3.2.2.140.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR3569448,a196e8c9831a60828361b59b2a7422fe1e014419,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.98.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
ERR3569449,a196e8c9831a60828361b59b2a7422fe1e014419,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.98.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
ERR3569450,a196e8c9831a60828361b59b2a7422fe1e014419,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.98.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
ERR3569451,a196e8c9831a60828361b59b2a7422fe1e014419,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.98.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
ERR4014210,234,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,21.48.58.42.36.109.4,164,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,40.3.7.2.40.4.4
ERR4095907,c7b10d96e84942720c7eb890d177c87942671771,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.34..28.1.94.45,203,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.4.2.2.7.1.2
ERR4095949,cb6438c2756e141e7a037132383755d560b3d7e8,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.0da6dd18048f3eaa81b37b2a79f014d2ce124f78.2.2.98.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4095952,62f81bb47279f0bf2bb7c83c804565d0a7bcad5e,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.16.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4095957,2152,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.80.85.28.163.113,141,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.2.2.1.43.4.5
ERR4095972,1808,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.35.189.2.2.102.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436580,1714,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.3.2.2.304.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436581,233,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.8.10.28.106.32,79,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.2.2.2.29.4.5
ERR4436582,a8f195ffa7c5c88f0d74a2a206302eb6788915c3,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.140.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436583,229,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.2.28.1.107.32,25,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.3.2.4.7.2.4
ERR4436585,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436586,7c29a22181361aee6ffce63cd7cb1763defa896c,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.100.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436587,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436588,9140221a156ef2828b4b096299a36376af79a70a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.65.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436589,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436590,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436592,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436594,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436595,447,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.13.12.4.106.2,10,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.3.2.1.4.4.4
ERR4436596,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436597,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436598,ff5c64bffcedeca1c446c4ed1ba91fbf16f41062,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.102.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436599,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,641,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.1.2.2.2.2.2
ERR4436600,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436601,4648832a4caf8f628080bfc361f02a99e62f9226,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.52.1|182.33.4.98.5,406,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.2.65.1.5
ERR4436602,ff5c64bffcedeca1c446c4ed1ba91fbf16f41062,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.102.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436603,b3c3469f8b25dd6e9b01c7f349254dfd69717f30,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.78.189|3.2.2.200.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR4436616,6fe5ec1b4dcd483935125a70dbec59cdfee7ddda,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.52.189|3.2.2.140.3,195,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.1.2
ERR4436617,203,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,41.1.12.32.1.98.6,229,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.3.51.2.28.1.3
ERR4436618,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436619,2dfcb47669110dcbc36a06a54b712dbb27edc24a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.99.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436620,924,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.8.10.28.198.32,79,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.2.2.2.29.4.5
ERR4436627,7a09b0e87a3cf969af4647382620a5b342afa68a,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.96.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436628,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436637,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436638,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436639,1489,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.15.2.28.1.283.32,25,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,3.3.2.4.7.2.4
ERR4436640,225,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,12.17.12.1.29.99.39,15,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,6.6.8.2.3.5.4
ERR4436641,1054,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.8.10.28.259.32,156,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,26.2.2.2.29.4.4
ERR4436654,bb9ea76feffe13c9b012ead4e969990415c496de,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.97.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436655,ec04b80ccaf18a2b243e56cc75e8c5d211fbf756,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.107.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436680,bd6814deeb6776e93d42d3c9521cfb81968311c1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436681,bd6814deeb6776e93d42d3c9521cfb81968311c1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436682,1bf34261513d7fed0cd9648360280feebcfddb88,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.94.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436683,bd6814deeb6776e93d42d3c9521cfb81968311c1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.3.189|3.2.2.142.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436684,6835f3e681fb3b11bca0a0bf58358aef058071a3,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.1|182.33.4.102.5,406,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.2.65.1.5
ERR4436685,aa1ace2fa364bf8bc504e3c1503854dc88d2ffaa,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,1.17.189|3.2.2.102.3,2,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,2.2.2.2.2.2.2
ERR4436686,a196e8c9831a60828361b59b2a7422fe1e014419,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_oxford_seqdef,10.12.182|4.11.4.98.5,1,https://pubmlst.org/bigsdb?db=pubmlst_abaumannii_pasteur_seqdef,1.1.1.1.5.1.1
